video_id,titulo,video_duration_s,category,que_pasa,total_views,total_likes,like_rate,total_comments,comment_rate,suscriptores_ganados,subscription_rate,avg_watch_percent,avg_watch_time_s,veces_recomendado,total_clics,click_through_rate
34207,,1716,Education,,23,7,0.3043,2,0.087,2,0.087,0.747,1184.13,10,7,0.7
34208,,125,Education,,17,7,0.4118,1,0.0588,0,0.0,0.7162,965.24,9,10,1.1111
34209,,1721,Lifestyle,,17,7,0.4118,5,0.2941,1,0.0588,0.6499,1087.82,8,6,0.75
34210,,1979,Lifestyle,,14,6,0.4286,0,0.0,0,0.0,0.6653,1233.07,7,4,0.5714
34211,,173,Music,,23,6,0.2609,2,0.087,1,0.0435,0.7677,945.22,10,7,0.7
34212,,767,Education,,21,4,0.1905,2,0.0952,0,0.0,0.83,1328.1,13,7,0.5385
34213,,3438,Music,,16,3,0.1875,3,0.1875,1,0.0625,0.4916,903.62,9,5,0.5556
34214,,2323,Sports,,17,7,0.4118,1,0.0588,0,0.0,0.7242,1308.47,6,4,0.6667
34215,,1676,News,,17,3,0.1765,4,0.2353,0,0.0,0.706,1055.47,6,3,0.5
34216,,1252,Sports,,21,7,0.3333,1,0.0476,0,0.0,0.7839,1271.14,8,5,0.625
34217,,2118,Music,,30,13,0.4333,5,0.1667,5,0.1667,0.6939,934.23,10,11,1.1
34218,,2194,Education,,19,4,0.2105,1,0.0526,0,0.0,0.7829,1059.74,12,6,0.5
34219,,1639,Lifestyle,,17,3,0.1765,2,0.1176,0,0.0,1.1157,1963.76,5,5,1.0
34220,,947,Gaming,,21,11,0.5238,0,0.0,0,0.0,0.8001,1346.57,9,4,0.4444
34221,,802,Education,,16,5,0.3125,1,0.0625,0,0.0,0.7251,1143.12,2,3,1.5
34222,,948,Sports,,15,8,0.5333,0,0.0,2,0.1333,0.5791,784.47,3,5,1.6667
34223,,1193,Lifestyle,,21,6,0.2857,1,0.0476,0,0.0,0.6,1192.43,11,8,0.7273
34224,,1672,Sports,,18,6,0.3333,1,0.0556,0,0.0,0.8699,1475.56,5,6,1.2
34225,,2477,Education,,20,6,0.3,3,0.15,2,0.1,0.7598,1441.45,6,6,1.0
34226,,3381,Comedy,,21,8,0.381,2,0.0952,0,0.0,0.7415,953.76,8,9,1.125
34227,,2983,Gaming,,23,10,0.4348,1,0.0435,0,0.0,0.7879,1093.78,14,4,0.2857
34228,,201,Music,,18,8,0.4444,1,0.0556,1,0.0556,1.1765,1745.33,5,7,1.4
34229,,1166,Gaming,,17,7,0.4118,0,0.0,1,0.0588,0.8608,1276.18,6,5,0.8333
34230,,1564,Tech,,13,3,0.2308,1,0.0769,3,0.2308,0.8583,1200.85,6,4,0.6667
34231,,1347,Comedy,,22,6,0.2727,3,0.1364,0,0.0,0.6582,1222.18,8,4,0.5
34232,,3193,Comedy,,32,5,0.1562,3,0.0938,0,0.0,0.8032,1584.81,17,8,0.4706
34233,,3297,Lifestyle,,18,5,0.2778,4,0.2222,0,0.0,0.8571,1501.94,9,4,0.4444
34234,,1424,Sports,,22,11,0.5,4,0.1818,3,0.1364,0.7784,1120.64,5,9,1.8
34235,,389,Sports,,22,4,0.1818,4,0.1818,1,0.0455,0.6499,1257.05,8,8,1.0
34236,,1746,Music,,18,9,0.5,0,0.0,1,0.0556,0.7881,1132.78,8,6,0.75
34237,,1987,Gaming,,29,9,0.3103,2,0.069,2,0.069,0.7927,990.0,7,10,1.4286
34238,,1116,Gaming,,31,7,0.2258,2,0.0645,1,0.0323,0.7677,1110.42,13,12,0.9231
34239,,745,Lifestyle,,23,2,0.087,4,0.1739,0,0.0,0.721,1039.52,6,4,0.6667
34240,,1304,Sports,,20,8,0.4,3,0.15,2,0.1,0.6903,1051.7,8,7,0.875
34241,,1483,Lifestyle,,17,5,0.2941,1,0.0588,1,0.0588,0.6683,1456.53,8,6,0.75
34242,,1351,Comedy,,15,1,0.0667,3,0.2,1,0.0667,0.8355,1554.53,4,3,0.75
34243,,615,Comedy,,21,12,0.5714,2,0.0952,2,0.0952,0.7719,1373.48,8,6,0.75
34244,,3595,Sports,,24,6,0.25,2,0.0833,2,0.0833,0.7058,1323.25,10,6,0.6
34245,,424,Comedy,,18,3,0.1667,1,0.0556,2,0.1111,0.748,1173.44,7,3,0.4286
34246,,2127,Sports,,24,15,0.625,2,0.0833,0,0.0,0.7809,1363.21,10,7,0.7
34247,,226,Music,,18,5,0.2778,3,0.1667,0,0.0,0.7661,884.83,5,3,0.6
34248,,2648,Education,,15,5,0.3333,2,0.1333,0,0.0,0.8147,1011.8,8,7,0.875
34249,,485,Lifestyle,,23,9,0.3913,2,0.087,0,0.0,0.6819,921.48,9,5,0.5556
34250,,3183,Gaming,,17,5,0.2941,1,0.0588,1,0.0588,0.7037,1291.53,7,7,1.0
34251,,3290,Tech,,27,5,0.1852,4,0.1481,3,0.1111,0.7398,1474.41,9,7,0.7778
34252,,2138,Gaming,,20,2,0.1,3,0.15,3,0.15,0.6887,1006.25,9,9,1.0
34253,,787,Music,,16,4,0.25,0,0.0,0,0.0,0.8946,1425.31,8,6,0.75
34254,,2755,Education,,20,7,0.35,4,0.2,0,0.0,0.6688,943.65,8,7,0.875
34255,,1669,Comedy,,24,11,0.4583,3,0.125,0,0.0,0.6919,1162.75,9,6,0.6667
34256,,2778,Comedy,,16,8,0.5,1,0.0625,0,0.0,0.7304,1153.31,2,3,1.5
34257,,2246,Sports,,19,6,0.3158,3,0.1579,1,0.0526,0.8265,1221.53,7,3,0.4286
34258,,2976,Lifestyle,,26,11,0.4231,3,0.1154,3,0.1154,0.7611,1136.08,10,6,0.6
34259,,974,Comedy,,16,6,0.375,2,0.125,1,0.0625,0.7329,1189.69,5,5,1.0
34260,,3053,Comedy,,15,7,0.4667,2,0.1333,0,0.0,0.8199,1093.67,3,4,1.3333
34261,,580,Sports,,21,8,0.381,3,0.1429,1,0.0476,0.7569,1295.14,10,7,0.7
34262,,1376,Comedy,,18,3,0.1667,2,0.1111,0,0.0,1.1947,1599.06,11,5,0.4545
34263,,2899,Education,,23,10,0.4348,5,0.2174,2,0.087,0.7661,1155.26,6,6,1.0
34264,,515,News,,20,10,0.5,1,0.05,0,0.0,0.8771,975.9,11,5,0.4545
34265,,3410,Gaming,,18,7,0.3889,2,0.1111,0,0.0,0.8007,1648.28,9,5,0.5556
34266,,1457,Music,,23,4,0.1739,1,0.0435,2,0.087,0.7281,1561.3,6,8,1.3333
34267,,1527,Gaming,,17,4,0.2353,0,0.0,1,0.0588,0.8216,1127.53,5,8,1.6
34268,,667,Lifestyle,,22,7,0.3182,4,0.1818,1,0.0455,inf,1190.95,12,9,0.75
34269,,3196,Comedy,,19,9,0.4737,0,0.0,1,0.0526,0.7555,1334.68,11,5,0.4545
34270,,263,Comedy,,24,9,0.375,6,0.25,1,0.0417,0.6132,1072.33,10,9,0.9
34271,,2901,Gaming,,12,3,0.25,2,0.1667,0,0.0,0.7877,1341.83,6,3,0.5
34272,,2299,Sports,,23,8,0.3478,2,0.087,0,0.0,0.7402,1106.04,10,6,0.6
34273,,2138,Gaming,,32,14,0.4375,1,0.0312,0,0.0,0.7149,1233.34,9,11,1.2222
34274,,1534,Lifestyle,,22,7,0.3182,1,0.0455,3,0.1364,0.7318,1268.27,4,7,1.75
34275,,1816,Music,,21,5,0.2381,1,0.0476,1,0.0476,0.7357,1294.43,10,2,0.2
34276,,2941,Comedy,,10,2,0.2,0,0.0,0,0.0,0.71,1447.7,1,3,3.0
34277,,1007,Education,,35,11,0.3143,1,0.0286,4,0.1143,0.6371,839.2,17,10,0.5882
34278,,2187,Gaming,,24,11,0.4583,3,0.125,0,0.0,0.769,1267.12,13,10,0.7692
34279,,3159,Comedy,,20,6,0.3,1,0.05,0,0.0,0.7996,1224.2,7,7,1.0
34280,,1344,Tech,,22,7,0.3182,0,0.0,3,0.1364,0.8191,1131.23,7,6,0.8571
34281,,2838,Tech,,20,5,0.25,2,0.1,0,0.0,0.6134,870.65,12,8,0.6667
34282,,2051,Comedy,,28,11,0.3929,5,0.1786,2,0.0714,inf,1477.21,7,8,1.1429
34283,,2243,Lifestyle,,24,6,0.25,2,0.0833,1,0.0417,0.749,1210.79,13,6,0.4615
34284,,3012,News,,19,10,0.5263,1,0.0526,1,0.0526,0.8148,1324.68,7,5,0.7143
34285,,2519,Tech,,12,2,0.1667,1,0.0833,0,0.0,0.8648,1431.0,7,3,0.4286
34286,,2371,Comedy,,18,10,0.5556,1,0.0556,0,0.0,0.7225,1354.22,8,11,1.375
34287,,1288,Comedy,,26,2,0.0769,2,0.0769,1,0.0385,0.8615,1306.42,10,7,0.7
34288,,1089,Lifestyle,,15,4,0.2667,3,0.2,3,0.2,0.7253,1199.27,7,3,0.4286
34289,,965,Comedy,,24,2,0.0833,5,0.2083,1,0.0417,0.8148,1220.83,13,11,0.8462
34290,,1441,Lifestyle,,21,9,0.4286,2,0.0952,0,0.0,0.6827,1220.05,9,8,0.8889
34291,,3470,Music,,25,7,0.28,3,0.12,0,0.0,0.8037,1288.28,10,10,1.0
34292,,990,Comedy,,18,9,0.5,2,0.1111,0,0.0,0.8358,1216.44,4,4,1.0
34293,,1255,Education,,24,7,0.2917,4,0.1667,0,0.0,0.644,1066.46,11,9,0.8182
34294,,1788,Tech,,16,6,0.375,1,0.0625,2,0.125,0.7186,1072.56,5,6,1.2
34295,,3568,Education,,21,5,0.2381,2,0.0952,3,0.1429,0.8147,1615.86,11,5,0.4545
34296,,444,Sports,,15,5,0.3333,0,0.0,2,0.1333,0.7421,1123.67,5,7,1.4
34297,,707,Gaming,,19,5,0.2632,1,0.0526,0,0.0,0.8497,1214.58,5,6,1.2
34298,,2350,Comedy,,16,5,0.3125,1,0.0625,0,0.0,0.7928,1268.94,8,6,0.75
34299,,2127,Lifestyle,,19,5,0.2632,1,0.0526,2,0.1053,0.7449,1213.05,5,7,1.4
34300,,302,Tech,,23,4,0.1739,5,0.2174,2,0.087,0.6954,819.0,13,6,0.4615
34301,,1385,Sports,,17,6,0.3529,0,0.0,1,0.0588,0.739,1212.59,5,5,1.0
34302,,3340,Gaming,,22,14,0.6364,1,0.0455,1,0.0455,0.6926,1182.55,11,9,0.8182
34303,,574,Lifestyle,,13,6,0.4615,2,0.1538,1,0.0769,0.8784,1878.0,7,4,0.5714
34304,,978,News,,20,4,0.2,3,0.15,3,0.15,0.693,1408.7,5,5,1.0
34305,,1426,Comedy,,19,8,0.4211,2,0.1053,2,0.1053,0.7549,1240.0,6,7,1.1667
34306,,2469,Gaming,,18,6,0.3333,1,0.0556,2,0.1111,0.7008,1290.94,8,5,0.625
34307,,1767,News,,19,1,0.0526,3,0.1579,1,0.0526,0.7475,1028.16,8,7,0.875
34308,,2477,Comedy,,21,5,0.2381,2,0.0952,1,0.0476,0.7664,1330.48,10,7,0.7
34309,,3319,News,,21,8,0.381,1,0.0476,0,0.0,0.7128,1210.76,9,8,0.8889
34310,,965,Lifestyle,,21,9,0.4286,3,0.1429,0,0.0,0.741,1069.62,11,6,0.5455
34311,,2306,News,,20,6,0.3,2,0.1,0,0.0,0.755,1721.85,8,12,1.5
34312,,929,Gaming,,21,5,0.2381,1,0.0476,1,0.0476,0.8029,1155.43,6,9,1.5
34313,,2489,Tech,,26,6,0.2308,5,0.1923,1,0.0385,0.6955,1242.19,10,10,1.0
34314,,1499,Education,,26,5,0.1923,0,0.0,2,0.0769,0.7624,1452.62,10,7,0.7
34315,,3228,Lifestyle,,12,2,0.1667,1,0.0833,0,0.0,0.8124,1262.17,7,4,0.5714
34316,,1772,Lifestyle,,18,4,0.2222,3,0.1667,1,0.0556,0.8204,1286.89,8,7,0.875
34317,,2255,Comedy,,21,8,0.381,4,0.1905,0,0.0,0.6924,962.33,8,6,0.75
34318,,3393,News,,17,4,0.2353,0,0.0,3,0.1765,0.712,1032.18,6,4,0.6667
34319,,2170,Lifestyle,,17,2,0.1176,1,0.0588,0,0.0,0.6942,1262.18,7,3,0.4286
34320,,2501,Education,,23,12,0.5217,3,0.1304,0,0.0,0.7411,1348.83,11,6,0.5455
34321,,2547,Tech,,18,6,0.3333,2,0.1111,2,0.1111,0.7547,1229.61,6,7,1.1667
34322,,2116,Comedy,,20,10,0.5,2,0.1,0,0.0,0.6452,1272.25,6,8,1.3333
34323,,2853,Gaming,,22,7,0.3182,2,0.0909,1,0.0455,0.7374,1007.68,8,10,1.25
34324,,3197,Lifestyle,,27,7,0.2593,3,0.1111,2,0.0741,0.6489,1341.63,15,13,0.8667
34325,,1516,Lifestyle,,18,8,0.4444,5,0.2778,1,0.0556,0.6566,1076.22,8,8,1.0
34326,,2055,Education,,23,6,0.2609,4,0.1739,0,0.0,0.6953,1459.04,7,4,0.5714
34327,,204,Comedy,,19,6,0.3158,2,0.1053,0,0.0,0.7473,1094.47,7,4,0.5714
34328,,2141,Gaming,,17,2,0.1176,1,0.0588,0,0.0,0.6533,1038.47,6,4,0.6667
34329,,1229,Tech,,19,5,0.2632,3,0.1579,1,0.0526,0.9409,1092.32,6,5,0.8333
34330,,92,Lifestyle,,23,8,0.3478,2,0.087,1,0.0435,0.7865,1126.83,5,4,0.8
34331,,1753,Education,,26,5,0.1923,3,0.1154,1,0.0385,0.8078,1193.15,10,9,0.9
34332,,2617,Education,,19,8,0.4211,1,0.0526,2,0.1053,0.9749,1670.58,3,4,1.3333
34333,,3115,Sports,,21,9,0.4286,3,0.1429,2,0.0952,0.6891,1265.9,6,6,1.0
34334,,1567,News,,19,2,0.1053,0,0.0,2,0.1053,0.7635,1309.21,5,4,0.8
34335,,3518,Gaming,,17,3,0.1765,3,0.1765,2,0.1176,0.7766,1129.65,4,5,1.25
34336,,2619,Music,,19,8,0.4211,2,0.1053,1,0.0526,0.7149,1148.0,5,5,1.0
34337,,3228,News,,24,4,0.1667,2,0.0833,1,0.0417,0.6068,1172.54,8,5,0.625
34338,,294,News,,26,10,0.3846,2,0.0769,2,0.0769,0.7656,974.38,12,7,0.5833
34339,,220,News,,25,10,0.4,1,0.04,3,0.12,0.6639,5349.84,7,8,1.1429
34340,,2346,Comedy,,20,7,0.35,3,0.15,0,0.0,0.7755,1561.95,6,12,2.0
34341,,681,Comedy,,27,5,0.1852,6,0.2222,0,0.0,0.818,1328.56,12,6,0.5
34342,,2260,Lifestyle,,18,5,0.2778,4,0.2222,1,0.0556,0.7741,1001.5,9,6,0.6667
34343,,2991,News,,14,4,0.2857,1,0.0714,1,0.0714,0.631,1554.29,7,6,0.8571
34344,,786,Comedy,,17,5,0.2941,0,0.0,2,0.1176,0.7811,1522.88,4,5,1.25
34345,,3276,Comedy,,30,6,0.2,2,0.0667,0,0.0,0.8001,1099.77,11,13,1.1818
34346,,176,Tech,,31,11,0.3548,6,0.1935,4,0.129,0.7628,1288.52,12,14,1.1667
34347,,1408,Tech,,24,5,0.2083,3,0.125,0,0.0,0.7148,1172.21,12,10,0.8333
34348,,1550,Education,,23,5,0.2174,2,0.087,0,0.0,0.9042,1369.57,14,6,0.4286
34349,,2855,Lifestyle,,21,3,0.1429,1,0.0476,0,0.0,0.7577,1015.81,7,9,1.2857
34350,,2187,Education,,17,5,0.2941,1,0.0588,1,0.0588,0.6587,1356.12,7,5,0.7143
34351,,1317,Gaming,,15,3,0.2,0,0.0,1,0.0667,0.5841,956.53,6,0,0.0
34352,,1097,Music,,16,5,0.3125,1,0.0625,0,0.0,0.7432,1051.06,4,6,1.5
34353,,949,Tech,,24,8,0.3333,2,0.0833,0,0.0,0.7744,1410.96,7,9,1.2857
34354,,2699,Comedy,,25,6,0.24,0,0.0,1,0.04,0.7476,1625.4,10,10,1.0
34355,,899,Comedy,,18,5,0.2778,2,0.1111,1,0.0556,0.7337,975.83,7,5,0.7143
34356,,323,Sports,,13,7,0.5385,1,0.0769,0,0.0,0.8378,1110.23,6,3,0.5
34357,,577,News,,22,9,0.4091,2,0.0909,2,0.0909,0.8496,1359.82,12,8,0.6667
34358,,1932,Gaming,,21,8,0.381,2,0.0952,0,0.0,0.6674,840.0,7,8,1.1429
34359,,3008,Tech,,23,7,0.3043,2,0.087,2,0.087,0.6471,1191.04,10,6,0.6
34360,,2059,News,,26,12,0.4615,6,0.2308,2,0.0769,0.7307,1354.08,10,10,1.0
34361,,2930,Comedy,,20,2,0.1,5,0.25,2,0.1,0.7113,1225.85,1,5,5.0
34362,,1701,Gaming,,16,7,0.4375,1,0.0625,0,0.0,0.8491,1142.5,6,7,1.1667
34363,,427,Comedy,,29,11,0.3793,3,0.1034,1,0.0345,0.7841,1164.86,17,8,0.4706
34364,,245,Gaming,,23,7,0.3043,1,0.0435,0,0.0,0.8203,1518.22,7,7,1.0
34365,,913,Tech,,17,6,0.3529,2,0.1176,3,0.1765,0.8484,1362.94,7,5,0.7143
34366,,1915,Comedy,,16,4,0.25,1,0.0625,1,0.0625,0.72,912.69,6,6,1.0
34367,,2121,Comedy,,21,8,0.381,1,0.0476,3,0.1429,0.7399,1143.43,10,5,0.5
34368,,1567,Education,,26,6,0.2308,2,0.0769,1,0.0385,0.6875,873.85,7,10,1.4286
34369,,1398,Music,,16,7,0.4375,3,0.1875,0,0.0,0.6976,1528.88,5,2,0.4
34370,,1851,Comedy,,32,13,0.4062,1,0.0312,4,0.125,0.7039,1303.81,14,8,0.5714
34371,,3221,Education,,24,6,0.25,2,0.0833,0,0.0,0.7969,1383.04,10,8,0.8
34372,,524,Lifestyle,,21,3,0.1429,3,0.1429,2,0.0952,0.7483,1277.05,9,7,0.7778
34373,,528,Comedy,,18,3,0.1667,2,0.1111,1,0.0556,0.62,1011.06,7,6,0.8571
34374,,1150,Lifestyle,,26,5,0.1923,5,0.1923,0,0.0,0.7812,1263.92,14,7,0.5
34375,,1443,Comedy,,22,3,0.1364,2,0.0909,0,0.0,0.7145,1342.59,2,8,4.0
34376,,416,Gaming,,23,6,0.2609,1,0.0435,1,0.0435,0.7678,1217.61,9,10,1.1111
34377,,3183,Music,,23,8,0.3478,1,0.0435,1,0.0435,0.6987,1347.52,7,11,1.5714
34378,,2717,Tech,,20,5,0.25,2,0.1,1,0.05,0.9697,1831.45,11,9,0.8182
34379,,667,Comedy,,19,4,0.2105,0,0.0,1,0.0526,0.7544,960.16,9,5,0.5556
34380,,2494,Gaming,,24,9,0.375,2,0.0833,0,0.0,0.7864,1037.12,11,6,0.5455
34381,,731,Education,,18,1,0.0556,5,0.2778,2,0.1111,0.7882,1298.78,5,5,1.0
34382,,862,Gaming,,20,5,0.25,4,0.2,1,0.05,inf,1258.15,11,7,0.6364
34383,,848,Sports,,18,8,0.4444,2,0.1111,1,0.0556,0.6332,706.33,8,5,0.625
34384,,1564,Tech,,15,4,0.2667,1,0.0667,1,0.0667,0.904,1167.4,8,6,0.75
34385,,1289,News,,16,5,0.3125,1,0.0625,0,0.0,0.7931,1419.38,6,1,0.1667
34386,,2424,Tech,,25,5,0.2,2,0.08,0,0.0,0.7301,1105.68,5,7,1.4
34387,,921,Education,,20,6,0.3,2,0.1,0,0.0,0.8772,1426.8,8,3,0.375
34388,,358,Lifestyle,,19,10,0.5263,1,0.0526,0,0.0,0.9212,1724.47,7,5,0.7143
34389,,1728,Comedy,,23,9,0.3913,3,0.1304,0,0.0,0.7642,1081.52,14,8,0.5714
34390,,1456,Lifestyle,,29,11,0.3793,4,0.1379,4,0.1379,0.7169,1203.24,8,12,1.5
34391,,2071,Comedy,,25,6,0.24,1,0.04,2,0.08,0.7184,1121.96,11,3,0.2727
34392,,2179,Sports,,11,1,0.0909,0,0.0,1,0.0909,0.5171,707.18,4,6,1.5
34393,,2062,Education,,16,4,0.25,1,0.0625,0,0.0,0.809,1036.75,4,4,1.0
34394,,3389,Tech,,19,6,0.3158,4,0.2105,0,0.0,0.7511,1299.21,9,6,0.6667
34395,,955,Lifestyle,,21,8,0.381,4,0.1905,1,0.0476,0.6914,1162.62,7,6,0.8571
34396,,1357,Comedy,,18,3,0.1667,3,0.1667,1,0.0556,0.6984,1129.78,11,5,0.4545
34397,,3503,Sports,,21,5,0.2381,2,0.0952,0,0.0,0.8672,1106.48,7,11,1.5714
34398,,675,Music,,22,2,0.0909,2,0.0909,0,0.0,0.7481,5935.59,6,4,0.6667
34399,,2746,News,,25,9,0.36,2,0.08,3,0.12,0.7232,1246.32,12,7,0.5833
34400,,330,Gaming,,27,8,0.2963,4,0.1481,0,0.0,0.8274,1035.22,8,6,0.75
34401,,2495,Gaming,,17,4,0.2353,1,0.0588,1,0.0588,0.714,1051.71,5,8,1.6
34402,,2983,Gaming,,23,7,0.3043,0,0.0,3,0.1304,0.7808,1355.87,6,10,1.6667
34403,,2375,Gaming,,21,5,0.2381,1,0.0476,1,0.0476,0.6799,1273.62,11,7,0.6364
34404,,2116,News,,23,7,0.3043,3,0.1304,2,0.087,0.6976,1117.48,10,8,0.8
34405,,2617,Sports,,23,5,0.2174,4,0.1739,1,0.0435,0.653,873.61,10,2,0.2
34406,,1911,Tech,,18,5,0.2778,4,0.2222,0,0.0,0.7514,1383.28,7,4,0.5714
34407,,2703,Tech,,23,5,0.2174,0,0.0,1,0.0435,0.7414,1048.13,8,7,0.875
34408,,604,Comedy,,22,7,0.3182,2,0.0909,0,0.0,0.7724,1095.05,7,7,1.0
34409,,954,Education,,23,8,0.3478,3,0.1304,2,0.087,0.7312,1144.83,10,5,0.5
34410,,870,Sports,,21,6,0.2857,2,0.0952,1,0.0476,0.8817,1589.62,7,6,0.8571
34411,,56,Music,,23,6,0.2609,0,0.0,0,0.0,0.8823,1039.48,6,5,0.8333
34412,,2420,Lifestyle,,17,9,0.5294,1,0.0588,0,0.0,0.6793,1131.76,7,3,0.4286
34413,,256,Gaming,,20,7,0.35,0,0.0,1,0.05,0.7441,886.05,8,6,0.75
34414,,1753,Education,,17,4,0.2353,3,0.1765,0,0.0,0.7686,1433.41,7,5,0.7143
34415,,1232,Music,,13,6,0.4615,1,0.0769,0,0.0,0.6404,1468.85,4,2,0.5
34416,,3376,Lifestyle,,18,3,0.1667,3,0.1667,1,0.0556,0.7504,6730.11,9,2,0.2222
34417,,1851,Music,,25,6,0.24,2,0.08,1,0.04,1.0685,1491.84,10,7,0.7
34418,,795,News,,19,8,0.4211,4,0.2105,0,0.0,0.8719,1130.95,8,11,1.375
34419,,890,Lifestyle,,23,9,0.3913,1,0.0435,0,0.0,0.807,1239.7,11,6,0.5455
34420,,183,Gaming,,26,10,0.3846,3,0.1154,2,0.0769,0.7638,1184.35,12,7,0.5833
34421,,2884,Education,,21,10,0.4762,2,0.0952,1,0.0476,0.6271,963.81,9,12,1.3333
34422,,1034,Comedy,,19,9,0.4737,3,0.1579,1,0.0526,0.7018,1238.89,6,9,1.5
34423,,2936,Comedy,,16,4,0.25,1,0.0625,1,0.0625,0.7422,1212.56,4,6,1.5
34424,,2124,Tech,,23,7,0.3043,4,0.1739,1,0.0435,0.7461,1406.83,9,4,0.4444
34425,,427,Sports,,26,9,0.3462,2,0.0769,1,0.0385,0.701,1008.23,10,7,0.7
34426,,1362,Lifestyle,,21,5,0.2381,4,0.1905,1,0.0476,0.88,1543.76,10,7,0.7
34427,,1289,News,,14,3,0.2143,0,0.0,0,0.0,0.7461,1058.0,3,3,1.0
34428,,1611,News,,9,1,0.1111,3,0.3333,1,0.1111,0.798,1258.44,4,3,0.75
34429,,1186,Lifestyle,,16,5,0.3125,3,0.1875,1,0.0625,0.6655,1414.81,6,3,0.5
34430,,2472,Comedy,,18,7,0.3889,1,0.0556,4,0.2222,0.7095,899.06,8,5,0.625
34431,,573,Gaming,,23,5,0.2174,4,0.1739,0,0.0,0.8099,1340.52,11,6,0.5455
34432,,243,Education,,21,5,0.2381,2,0.0952,1,0.0476,0.7664,1155.57,8,9,1.125
34433,,1041,Education,,21,7,0.3333,1,0.0476,0,0.0,0.6548,1248.0,11,9,0.8182
34434,,850,Sports,,21,5,0.2381,1,0.0476,1,0.0476,0.7801,1250.81,7,7,1.0
34435,,3396,Education,,12,2,0.1667,0,0.0,2,0.1667,0.7167,1538.17,6,2,0.3333
34436,,597,Music,,30,7,0.2333,4,0.1333,1,0.0333,1.1887,1451.4,12,10,0.8333
34437,,3506,Sports,,18,7,0.3889,0,0.0,2,0.1111,0.683,1355.94,9,7,0.7778
34438,,2276,Music,,15,2,0.1333,1,0.0667,0,0.0,0.7212,1153.8,8,3,0.375
34439,,2300,News,,20,5,0.25,0,0.0,2,0.1,0.7716,1404.4,6,5,0.8333
34440,,1015,Tech,,18,3,0.1667,2,0.1111,0,0.0,0.7829,1337.39,6,8,1.3333
34441,,2592,Education,,24,8,0.3333,3,0.125,2,0.0833,0.7293,1160.42,10,8,0.8
34442,,327,Music,,17,8,0.4706,2,0.1176,1,0.0588,0.6486,1149.0,8,4,0.5
34443,,3399,News,,20,6,0.3,3,0.15,0,0.0,0.8377,1179.8,5,11,2.2
34444,,2226,Tech,,20,6,0.3,1,0.05,0,0.0,0.6256,1042.75,8,3,0.375
34445,,1047,Gaming,,16,5,0.3125,0,0.0,1,0.0625,0.7274,953.5,6,6,1.0
34446,,2168,Sports,,18,6,0.3333,1,0.0556,0,0.0,0.6984,1016.0,4,6,1.5
34447,,2621,Sports,,19,3,0.1579,4,0.2105,1,0.0526,0.7077,1038.84,10,5,0.5
34448,,849,Music,,12,4,0.3333,0,0.0,1,0.0833,0.7718,1298.33,6,4,0.6667
34449,,1991,Music,,23,8,0.3478,3,0.1304,2,0.087,0.7941,1126.7,9,9,1.0
34450,,2590,Comedy,,23,11,0.4783,2,0.087,1,0.0435,0.7511,1257.3,8,9,1.125
34451,,3306,Gaming,,27,7,0.2593,3,0.1111,2,0.0741,0.7316,1224.26,10,9,0.9
34452,,2970,Music,,27,6,0.2222,4,0.1481,1,0.037,0.6261,1179.56,13,7,0.5385
34453,,1996,Music,,24,10,0.4167,4,0.1667,2,0.0833,0.7399,1457.04,10,7,0.7
34454,,2034,Comedy,,18,4,0.2222,3,0.1667,1,0.0556,0.7676,976.44,6,8,1.3333
34455,,1732,Lifestyle,,30,11,0.3667,6,0.2,6,0.2,0.7521,1232.17,11,7,0.6364
34456,,2411,Comedy,,13,5,0.3846,2,0.1538,0,0.0,0.9431,1913.54,10,1,0.1
34457,,2557,News,,20,7,0.35,2,0.1,2,0.1,0.8096,1160.2,9,0,0.0
34458,,2839,Comedy,,13,7,0.5385,0,0.0,1,0.0769,1.7824,1747.85,3,6,2.0
34459,,813,Sports,,27,5,0.1852,1,0.037,2,0.0741,0.7767,1064.3,9,7,0.7778
34460,,3197,Music,,15,6,0.4,1,0.0667,1,0.0667,0.5803,813.13,4,3,0.75
34461,,1257,Education,,25,9,0.36,0,0.0,2,0.08,0.7904,948.88,10,6,0.6
34462,,2114,Education,,25,7,0.28,3,0.12,1,0.04,0.7801,1270.84,10,5,0.5
34463,,2499,Comedy,,15,6,0.4,1,0.0667,1,0.0667,0.6753,1111.4,4,3,0.75
34464,,3511,Lifestyle,,17,4,0.2353,4,0.2353,0,0.0,0.633,1328.18,8,4,0.5
34465,,3467,Tech,,25,10,0.4,1,0.04,4,0.16,0.7996,1176.2,11,8,0.7273
34466,,468,Education,,23,7,0.3043,1,0.0435,0,0.0,0.8329,1198.04,11,8,0.7273
34467,,3311,Lifestyle,,24,7,0.2917,3,0.125,1,0.0417,0.7278,1389.17,12,7,0.5833
34468,,2228,Tech,,13,2,0.1538,1,0.0769,1,0.0769,0.7858,1244.77,4,3,0.75
34469,,2579,Lifestyle,,30,7,0.2333,2,0.0667,0,0.0,0.9143,1661.63,8,9,1.125
34470,,263,Sports,,19,6,0.3158,2,0.1053,1,0.0526,0.6937,1240.26,6,5,0.8333
34471,,2867,Gaming,,16,5,0.3125,1,0.0625,0,0.0,0.7547,1163.0,5,5,1.0
